,BLM,AIRPORT,,BLM
,BLN,AIRPORT,,BLN
,BLO,AIRPORT,,BLO
,BLP,AIRPORT,,BLP
,BLQ,AIRPORT,,BLQ
,BLR,AIRPORT,,BLR
,BLS,AIRPORT,,BLS
,BLT,AIRPORT,,BLT
,BLU,AIRPORT,,BLU
,BLV,AIRPORT,,BLV
,BLW,AIRPORT,,BLW
,BLX,AIRPORT,,BLX
,BLY,AIRPORT,,BLY
,BLZ,AIRPORT,,BLZ
,BMA,AIRPORT,,STO
,BMB,AIRPORT,,BMB
,BMC,AIRPORT,,BMC
,BMD,AIRPORT,,BMD
,BME,AIRPORT,,BME
,BMF,AIRPORT,,BMF
,BMG,AIRPORT,,BMG
,BMH,AIRPORT,,BMH
,BMI,AIRPORT,,BMI
,BMJ,AIRPORT,,BMJ
,BMK,AIRPORT,,BMK
,BML,AIRPORT,,BML
,BMM,AIRPORT,,BMM
,BMN,AIRPORT,,BMN
,BMO,AIRPORT,,BMO
,BMP,AIRPORT,,BMP
,BMQ,AIRPORT,,BMQ
,BMR,AIRPORT,,BMR
,BMS,AIRPORT,,BMS
,BMT,AIRPORT,,BPT
,BMU,AIRPORT,,BMU
,BMV,AIRPORT,,BMV
,BMW,AIRPORT,,BMW
,BMX,AIRPORT,,BMX
,BMY,AIRPORT,,BMY
,BMZ,AIRPORT,,BMZ
,BNA,AIRPORT,,BNA
,BNB,AIRPORT,,BNB
,BNC,AIRPORT,,BNC
,BND,AIRPORT,,BND
,BNE,AIRPORT,,BNE
,BNF,AIRPORT,,BNF
,BNG,AIRPORT,,BNG
,BNH,AIRPORT,,HFD
,BNI,AIRPORT,,BNI
,BNK,AIRPORT,,BNK
,BNL,AIRPORT,,BNL
,BNM,AIRPORT,,BNM
,BNN,AIRPORT,,BNN
,BNO,AIRPORT,,BNO
,BNP,AIRPORT,,BNP
,BNQ,AIRPORT,,BNQ
,BNR,AIRPORT,,BNR
,BNS,AIRPORT,,BNS
,BNT,AIRPORT,,BNT
,BNU,AIRPORT,,BNU
,BNV,AIRPORT,,BNV
,BNW,AIRPORT,,BNW
,BNX,AIRPORT,,BNX
,BNY,AIRPORT,,BNY
,BNZ,AIRPORT,,BNZ
,BOA,AIRPORT,,BOA
,BOB,AIRPORT,,BOB
,BOC,AIRPORT,,BOC
,BOD,AIRPORT,,BOD
,BOE,AIRPORT,,BOE
,BOF,AIRPORT,,WAS
,BOG,AIRPORT,,BOG
,BOH,AIRPORT,,BOH
,BOI,AIRPORT,,BOI
,BOJ,AIRPORT,,BOJ
,BOK,AIRPORT,,BOK
,BOL,AIRPORT,,BOL
,BOM,AIRPORT,,BOM
,BON,AIRPORT,,BON
,BOO,AIRPORT,,BOO
,BOP,AIRPORT,,BOP
,BOQ,AIRPORT,,BOQ
,BOS,AIRPORT,,BOS
,BOT,AIRPORT,,BOT
,BOU,AIRPORT,,BOU
,BOV,AIRPORT,,BOV
,BOW,AIRPORT,,BOW
,BOX,AIRPORT,,BOX
,BOY,AIRPORT,,BOY
,BOZ,AIRPORT,,BOZ
,BPA,AIRPORT,,BPA
,BPB,AIRPORT,,BPB
,BPC,AIRPORT,,BPC
,BPD,AIRPORT,,BPD
,BPE,AIRPORT,,BPE
,BPF,AIRPORT,,BPF
,BPG,AIRPORT,,BPG
,BPH,AIRPORT,,BPH
,BPI,AIRPORT,,BPI
,BPK,AIRPORT,,BPK
,BPL,AIRPORT,,BPL
,BPM,AIRPORT,,HYD
,BPN,AIRPORT,,BPN
,BPS,AIRPORT,,BPS
,BPT,AIRPORT,,BPT
,BPU,AIRPORT,,BPU
,BPX,AIRPORT,,BPX
,BPY,AIRPORT,,BPY
,BQA,AIRPORT,,BQA
,BQB,AIRPORT,,BQB
,BQE,AIRPORT,,BQE
,BQG,AIRPORT,,BQG
,BQH,AIRPORT,,LON
,BQI,AIRPORT,,BQI
,BQJ,AIRPORT,,BQJ
,BQK,AIRPORT,,SSI
,BQL,AIRPORT,,BQL
,BQN,AIRPORT,,BQN
,BQO,AIRPORT,,BQO
,BQQ,AIRPORT,,BQQ
,BQS,AIRPORT,,BQS
,BQT,AIRPORT,,BQT
,BQU,AIRPORT,,BQU
,BQV,AIRPORT,,GST
,BQW,AIRPORT,,BQW
,BRA,AIRPORT,,BRA
,BRB,AIRPORT,,BRB
,BRC,AIRPORT,,BRC
,BRD,AIRPORT,,BRD
,BRE,AIRPORT,,BRE
,BRF,AIRPORT,,LBA
,BRG,AIRPORT,,BRG
,BRH,AIRPORT,,BRH
,BRI,AIRPORT,,BRI
,BRJ,AIRPORT,,BRJ
,BRK,AIRPORT,,BRK
,BRL,AIRPORT,,BRL
,BRM,AIRPORT,,BRM
,BRN,AIRPORT,,BRN
,BRO,AIRPORT,,BRO
,BRP,AIRPORT,,BRP
,BRQ,AIRPORT,,BRQ
,BRR,AIRPORT,,BRR
,BRS,AIRPORT,,BRS
,BRT,AIRPORT,,BRT
,BRU,AIRPORT,,BRU
,BRV,AIRPORT,,BRV
,BRW,AIRPORT,,BRW
,BRX,AIRPORT,,BRX
,BRY,AIRPORT,,BRY
,BRZ,AIRPORT,,BRZ
,BSA,AIRPORT,,BSA
,BSB,AIRPORT,,BSB
,BSC,AIRPORT,,BSC
,BSD,AIRPORT,,BSD
,BSE,AIRPORT,,BSE
,BSF,AIRPORT,,BSF
,BSG,AIRPORT,,BSG
,BSH,AIRPORT,,BSH
,BSI,AIRPORT,,BSI
,BSJ,AIRPORT,,BSJ
,BSK,AIRPORT,,BSK
,BSL,AIRPORT,,EAP
,BSM,AIRPORT,,BSM
,BSN,AIRPORT,,BSN
,BSO,AIRPORT,,BSO
,BSP,AIRPORT,,BSP
,BSQ,AIRPORT,,BSQ
,BSR,AIRPORT,,BSR
,BSS,AIRPORT,,BSS
,BST,AIRPORT,,BST
,BSU,AIRPORT,,BSU
,BSV,AIRPORT,,BSV
,BSW,AIRPORT,,BSW
,BSX,AIRPORT,,BSX
,BSY,AIRPORT,,BSY
,BSZ,AIRPORT,,BSZ
,BTA,AIRPORT,,BTA
,BTB,AIRPORT,,BTB
,BTC,AIRPORT,,BTC
,BTD,AIRPORT,,BTD
,BTE,AIRPORT,,BTE
,BTF,AIRPORT,,BTF
,BTG,AIRPORT,,BTG
,BTH,AIRPORT,,BTH
,BTI,AIRPORT,,BTI
,BTJ,AIRPORT,,BTJ
,BTK,AIRPORT,,BTK
,BTL,AIRPORT,,BTL
,BTM,AIRPORT,,BTM
,BTN,AIRPORT,,BTN
,BTO,AIRPORT,,BTO
,BTP,AIRPORT,,BTP
,BTQ,AIRPORT,,BTQ
,BTR,AIRPORT,,BTR
,BTS,AIRPORT,,BTS
,BTT,AIRPORT,,BTT
,BTU,AIRPORT,,BTU
,BTV,AIRPORT,,BTV
,BTW,AIRPORT,,BTW
,BTX,AIRPORT,,BTX
,BTY,AIRPORT,,BTY
,BUA,AIRPORT,,BUA
,BUB,AIRPORT,,BUB
,BUC,AIRPORT,,BUC
,BUD,AIRPORT,,BUD
,BUF,AIRPORT,,BUF
,BUG,AIRPORT,,BUG
,BUI,AIRPORT,,BUI
,BUJ,AIRPORT,,BUJ
,BUK,AIRPORT,,BUK
,BUL,AIRPORT,,BUL
,BUM,AIRPORT,,BUM
,BUN,AIRPORT,,BUN
,BUO,AIRPORT,,BUO
,BUP,AIRPORT,,BUP
,BUQ,AIRPORT,,BUQ
,BUR,AIRPORT,,BUR
,BUS,AIRPORT,,BUS
,BUV,AIRPORT,,BUV
,BUW,AIRPORT,,BUW
,BUX,AIRPORT,,BUX
,BUY,AIRPORT,,BUY
,BUZ,AIRPORT,,BUZ
,BVA,AIRPORT,,PAR
,BVB,AIRPORT,,BVB
,BVC,AIRPORT,,BVC
,BVD,AIRPORT,,BVD
,BVE,AIRPORT,,BVE
,BVF,AIRPORT,,BVF
,BVG,AIRPORT,,BVG
,BVH,AIRPORT,,BVH
,BVI,AIRPORT,,BVI
,BVK,AIRPORT,,BVK
,BVL,AIRPORT,,BVL
,BVM,AIRPORT,,BVM
,BVO,AIRPORT,,BVO
,BVP,AIRPORT,,BVP
,BVR,AIRPORT,,BVR
,BVS,AIRPORT,,BVS
,BVU,AIRPORT,,BVU
,BVV,AIRPORT,,BVV
,BVW,AIRPORT,,BVW
,BVX,AIRPORT,,BVX
,BVY,AIRPORT,,BVY
,BVZ,AIRPORT,,BVZ
,BWA,AIRPORT,,BWA
,BWB,AIRPORT,,BWB
,BWC,AIRPORT,,BWC
,BWD,AIRPORT,,BWD
,BWE,AIRPORT,,BWE
,BWF,AIRPORT,,BWF
,BWG,AIRPORT,,BWG
,BWH,AIRPORT,,BWH
,BWI,AIRPORT,,BWI
,BWJ,AIRPORT,,BWJ
,BWK,AIRPORT,,BWK
,BWL,AIRPORT,,BWL
,BWM,AIRPORT,,BWM
,BWN,AIRPORT,,BWN
,BWO,AIRPORT,,BWO
,BWP,AIRPORT,,BWP
,BWQ,AIRPORT,,BWQ
,BWS,AIRPORT,,BWS
,BWT,AIRPORT,,BWT
,BWU,AIRPORT,,SYD
,BWW,AIRPORT,,BWW
,BXA,AIRPORT,,BXA
,BXB,AIRPORT,,BXB
,BXC,AIRPORT,,BXC
,BXD,AIRPORT,,BXD
,BXE,AIRPORT,,BXE
,BXF,AIRPORT,,BXF
,BXG,AIRPORT,,BXG
,BXH,AIRPORT,,BXH
,BXI,AIRPORT,,BXI
,BXJ,AIRPORT,,ALA
,BXK,AIRPORT,,BXK
,BXL,AIRPORT,,BXL
,BXM,AIRPORT,,BXM
,BXN,AIRPORT,,BJV
,BXO,AIRPORT,,BXO
,BXP,AIRPORT,,BXP
,BXR,AIRPORT,,BXR
,BXS,AIRPORT,,BXS
,BXT,AIRPORT,,BXT
,BXU,AIRPORT,,BXU
,BXV,AIRPORT,,BXV
,BXX,AIRPORT,,BXX
,BXZ,AIRPORT,,BXZ
,BYA,AIRPORT,,BYA
,BYB,AIRPORT,,BYB
,BYC,AIRPORT,,BYC
,BYD,AIRPORT,,BYD
,BYF,AIRPORT,,BYF
,BYG,AIRPORT,,BYG
,BYH,AIRPORT,,BYH
,BYI,AIRPORT,,BYI
,BYJ,AIRPORT,,BYJ
,BYK,AIRPORT,,BYK
,BYL,AIRPORT,,BYL
,BYM,AIRPORT,,BYM
,BYN,AIRPORT,,BYN
,BYO,AIRPORT,,BYO
,BYQ,AIRPORT,,BYQ
,BYR,AIRPORT,,BYR
,BYS,AIRPORT,,BYS
,BYT,AIRPORT,,BYT
,BYU,AIRPORT,,BYU
,BYV,AIRPORT,,CMB
,BYW,AIRPORT,,BYW
,BYX,AIRPORT,,BYX
,BZA,AIRPORT,,BZA
,BZB,AIRPORT,,BZB
,BZC,AIRPORT,,BZC
,BZD,AIRPORT,,BZD
,BZE,AIRPORT,,BZE
,BZF,AIRPORT,,RDD
,BZG,AIRPORT,,BZG
,BZH,AIRPORT,,BZH
,BZI,AIRPORT,,BZI
,BZK,AIRPORT,,BZK
,BZL,AIRPORT,,BZL
,BZM,AIRPORT,,BZM
,BZN,AIRPORT,,BZN
,BZO,AIRPORT,,BZO
,BZP,AIRPORT,,BZP
,BZR,AIRPORT,,BZR
,BZS,AIRPORT,,WAS
,BZT,AIRPORT,,BZT
,BZU,AIRPORT,,BZU
,BZV,AIRPORT,,BZV
,BZY,AIRPORT,,BZY
,BZZ,AIRPORT,,BZZ
,CAA,AIRPORT,,CAA
,CAB,AIRPORT,,CAB
,CAC,AIRPORT,,CAC
,CAD,AIRPORT,,CAD
,CAE,AIRPORT,,CAE
,CAF,AIRPORT,,CAF
,CAG,AIRPORT,,CAG
,CAH,AIRPORT,,CAH
,CAI,AIRPORT,,CAI
,CAJ,AIRPORT,,CAJ
,CAK,AIRPORT,,CAK
,CAL,AIRPORT,,CAL
,CAM,AIRPORT,,CAM
,CAN,AIRPORT,,CAN
,CAO,AIRPORT,,CAO
,CAP,AIRPORT,,CAP
,CAQ,AIRPORT,,CAQ
,CAR,AIRPORT,,CAR
,CAS,AIRPORT,,CAS
,CAT,AIRPORT,,CAT
,CAU,AIRPORT,,CAU
,CAV,AIRPORT,,CAV
,CAW,AIRPORT,,CAW
,CAX,AIRPORT,,CAX
,CAY,AIRPORT,,CAY
,CAZ,AIRPORT,,CAZ
,CBA,AIRPORT,,CBA
,CBB,AIRPORT,,CBB
,CBC,AIRPORT,,CBC
,CBD,AIRPORT,,CBD
,CBE,AIRPORT,,CBE
,CBF,AIRPORT,,CBF
,CBG,AIRPORT,,CBG
,CBH,AIRPORT,,CBH
,CBI,AIRPORT,,CBI
,CBJ,AIRPORT,,CBJ
,CBK,AIRPORT,,CBK
,CBL,AIRPORT,,CBL
,CBM,AIRPORT,,UBS
,CBN,AIRPORT,,CBN
,CBO,AIRPORT,,CBO
,CBP,AIRPORT,,CBP
,CBQ,AIRPORT,,CBQ
,CBR,AIRPORT,,CBR
,CBS,AIRPORT,,CBS
,CBT,AIRPORT,,CBT
,CBU,AIRPORT,,CBU
,CBV,AIRPORT,,CBV
,CBW,AIRPORT,,CBW
,CBX,AIRPORT,,CBX
,CBY,AIRPORT,,CBY
,CBZ,AIRPORT,,CBZ
,CCA,AIRPORT,,CCA
,CCB,AIRPORT,,CCB
,CCC,AIRPORT,,CCC
,CCD,AIRPORT,,LAX
,CCE,AIRPORT,,SFG
,CCF,AIRPORT,,CCF
,CCG,AIRPORT,,CCG
,CCH,AIRPORT,,CCH
,CCI,AIRPORT,,CCI
,CCJ,AIRPORT,,CCJ
,CCK,AIRPORT,,CCK
,CCL,AIRPORT,,CCL
,CCM,AIRPORT,,CCM
,CCN,AIRPORT,,CCN
,CCO,AIRPORT,,CCO
,CCP,AIRPORT,,CCP
,CCQ,AIRPORT,,CCQ
,CCR,AIRPORT,,CCR
,CCS,AIRPORT,,CCS
,CCT,AIRPORT,,CCT
,CCU,AIRPORT,,CCU
,CCV,AIRPORT,,CCV
,CCW,AIRPORT,,CCW
,CCX,AIRPORT,,CCX
,CCY,AIRPORT,,CCY
,CCZ,AIRPORT,,CCZ
,CDA,AIRPORT,,CDA
,CDB,AIRPORT,,CDB
,CDC,AIRPORT,,CDC
,CDD,AIRPORT,,CDD
,CDE,AIRPORT,,CDE
,CDG,AIRPORT,,PAR
,CDH,AIRPORT,,CDH
,CDI,AIRPORT,,CDI
,CDJ,AIRPORT,,CDJ
,CDK,AIRPORT,,CDK
,CDL,AIRPORT,,CDL
,CDN,AIRPORT,,CDN
,CDO,AIRPORT,,CDO
,CDP,AIRPORT,,CDP
,CDQ,AIRPORT,,CDQ
,CDR,AIRPORT,,CDR
,CDS,AIRPORT,,CDS
,CDT,AIRPORT,,CDT
,CDU,AIRPORT,,CDU
,CDV,AIRPORT,,CDV
,CDW,AIRPORT,,CDW
,CDY,AIRPORT,,CDY
,CDZ,AIRPORT,,CDZ
,CEA,AIRPORT,,ICT
,CEB,AIRPORT,,CEB
,CEC,AIRPORT,,CEC
,CED,AIRPORT,,CED
,CEE,AIRPORT,,CEE
,CEF,AIRPORT,,CEF
,CEG,AIRPORT,,CEG
,CEH,AIRPORT,,CEH
,CEI,AIRPORT,,CEI
,CEK,AIRPORT,,CEK
,CEL,AIRPORT,,CEL
,CEM,AIRPORT,,CEM
,CEN,AIRPORT,,CEN
,CEO,AIRPORT,,CEO
,CEP,AIRPORT,,CEP
,CEQ,AIRPORT,,CEQ
,CER,AIRPORT,,CER
,CES,AIRPORT,,CES
,CET,AIRPORT,,CET
,CEU,AIRPORT,,CEU
,CEV,AIRPORT,,CEV
,CEW,AIRPORT,,CEW
,CEX,AIRPORT,,CEX
,CEY,AIRPORT,,CEY
,CEZ,AIRPORT,,CEZ
,CFA,AIRPORT,,CFA
,CFB,AIRPORT,,CFB
,CFC,AIRPORT,,CFC
,CFD,AIRPORT,,CFD
,CFE,AIRPORT,,CFE
,CFF,AIRPORT,,CFF
,CFG,AIRPORT,,CFG
,CFH,AIRPORT,,CFH
,CFI,AIRPORT,,CFI
,CFK,AIRPORT,,CFK
,CFN,AIRPORT,,CFN
,CFO,AIRPORT,,CFO
,CFP,AIRPORT,,CFP
,CFQ,AIRPORT,,CFQ
,CFR,AIRPORT,,CFR
,CFS,AIRPORT,,CFS
,CFT,AIRPORT,,CFT
,CFU,AIRPORT,,CFU
,CFV,AIRPORT,,CFV
,CGA,AIRPORT,,CGA
,CGB,AIRPORT,,CGB
,CGC,AIRPORT,,CGC
,CGD,AIRPORT,,CGD
,CGE,AIRPORT,,CGE
,CGF,AIRPORT,,CLE
,CGG,AIRPORT,,CGG
,CGH,AIRPORT,,SAO
,CGI,AIRPORT,,CGI
,CGJ,AIRPORT,,CGJ
,CGK,AIRPORT,,JKT
,CGM,AIRPORT,,CGM
,CGN,AIRPORT,,CGN
,CGO,AIRPORT,,CGO
,CGP,AIRPORT,,CGP
,CGQ,AIRPORT,,CGQ
,CGR,AIRPORT,,CGR
,CGS,AIRPORT,,CGS
,CGT,AIRPORT,,CGT
,CGU,AIRPORT,,CGU
,CGV,AIRPORT,,CGV
,CGX,AIRPORT,,CHI
,CGY,AIRPORT,,CGY
,CGZ,AIRPORT,,CGZ
,CHA,AIRPORT,,CHA
,CHB,AIRPORT,,CHB
,CHC,AIRPORT,,CHC
,CHE,AIRPORT,,TLL
,CHF,AIRPORT,,CHF
,CHG,AIRPORT,,CHG
,CHH,AIRPORT,,CHH
,CHI,AIRPORT,,CHI
,CHJ,AIRPORT,,CHJ
,CHK,AIRPORT,,CHK
,CHL,AIRPORT,,CHL
,CHM,AIRPORT,,CHM
,CHN,AIRPORT,,CHN
,CHO,AIRPORT,,CHO
,CHP,AIRPORT,,CHP
,CHQ,AIRPORT,,CHQ
,CHR,AIRPORT,,CHR
,CHS,AIRPORT,,CHS
,CHT,AIRPORT,,CHT
,CHU,AIRPORT,,CHU
,CHV,AIRPORT,,CHV
,CHW,AIRPORT,,CHW
,CHX,AIRPORT,,CHX
,CHY,AIRPORT,,CHY
,CHZ,AIRPORT,,CHZ
,CIA,AIRPORT,,ROM
,CIB,AIRPORT,,AVX
,CIC,AIRPORT,,CIC
,CID,AIRPORT,,CID
,CIE,AIRPORT,,CIE
,CIF,AIRPORT,,CIF
,CIG,AIRPORT,,CIG
,CIH,AIRPORT,,CIH
,CII,AIRPORT,,CII
,CIJ,AIRPORT,,CIJ
,CIK,AIRPORT,,CIK
,CIL,AIRPORT,,CIL
,CIM,AIRPORT,,CIM
,CIN,AIRPORT,,CIN
,CIO,AIRPORT,,CIO
,CIP,AIRPORT,,CIP
,CIQ,AIRPORT,,CIQ
,CIR,AIRPORT,,CIR
,CIS,AIRPORT,,CIS
,CIT,AIRPORT,,CIT
,CIU,AIRPORT,,SSM
,CIV,AIRPORT,,CIV
,CIW,AIRPORT,,CIW
,CIX,AIRPORT,,CIX
,CIY,AIRPORT,,CIY
,CIZ,AIRPORT,,CIZ
,CJA,AIRPORT,,CJA
,CJB,AIRPORT,,CJB
,CJC,AIRPORT,,CJC
,CJD,AIRPORT,,CJD
,CJH,AIRPORT,,CJH
,CJJ,AIRPORT,,CJJ
,CJL,AIRPORT,,CJL
,CJM,AIRPORT,,CJM
,CJN,AIRPORT,,CJN
,CJS,AIRPORT,,CJS
,CJT,AIRPORT,,CJT
,CJU,AIRPORT,,CJU
,CKA,AIRPORT,,CKA
,CKB,AIRPORT,,CKB
,CKC,AIRPORT,,CKC
,CKD,AIRPORT,,CKD
,CKE,AIRPORT,,CKE
,CKG,AIRPORT,,CKG
,CKH,AIRPORT,,CKH
,CKI,AIRPORT,,CKI
,CKK,AIRPORT,,CKK
,CKL,AIRPORT,,CKL
,CKM,AIRPORT,,CKM
,CKN,AIRPORT,,CKN
,CKO,AIRPORT,,CKO
,CKR,AIRPORT,,CKR
,CKS,AIRPORT,,CKS
,CKT,AIRPORT,,CKT
,CKU,AIRPORT,,CDV
,CKV,AIRPORT,,CKV
,CKW,AIRPORT,,CKW
,CKX,AIRPORT,,CKX
,CKY,AIRPORT,,CKY
,CKZ,AIRPORT,,CKZ
,CLA,AIRPORT,,CLA
,CLC,AIRPORT,,CLC
,CLD,AIRPORT,,SAN
,CLE,AIRPORT,,CLE
,CLG,AIRPORT,,CLG
,CLH,AIRPORT,,CLH
,CLI,AIRPORT,,CLI
,CLJ,AIRPORT,,CLJ
,CLK,AIRPORT,,CSM
,CLL,AIRPORT,,CLL
,CLM,AIRPORT,,CLM
,CLN,AIRPORT,,CLN
,CLO,AIRPORT,,CLO
,CLP,AIRPORT,,CLP
,CLQ,AIRPORT,,CLQ
,CLR,AIRPORT,,CLR
,CLS,AIRPORT,,CLS
,CLT,AIRPORT,,CLT
,CLU,AIRPORT,,CLU
,CLV,AIRPORT,,CLV
,CLW,AIRPORT,,CLW
,CLX,AIRPORT,,CLX
,CLY,AIRPORT,,CLY
,CLZ,AIRPORT,,CLZ
,CMA,AIRPORT,,CMA
,CMB,AIRPORT,,CMB
,CMC,AIRPORT,,CMC
,CMD,AIRPORT,,CMD
,CME,AIRPORT,,CME
,CMF,AIRPORT,,CMF
,CMG,AIRPORT,,CMG
,CMH,AIRPORT,,CMH
,CMI,AIRPORT,,CMI
,CMJ,AIRPORT,,CMJ
,CMK,AIRPORT,,CMK
,CML,AIRPORT,,CML
,CMM,AIRPORT,,CMM
,CMN,AIRPORT,,CAS
,CMO,AIRPORT,,CMO
,CMP,AIRPORT,,CMP
,CMQ,AIRPORT,,CMQ
,CMR,AIRPORT,,CMR
,CMS,AIRPORT,,CMS
,CMT,AIRPORT,,CMT
,CMU,AIRPORT,,CMU
,CMV,AIRPORT,,CMV
,CMW,AIRPORT,,CMW
,CMX,AIRPORT,,CMX
,CMY,AIRPORT,,CMY
,CMZ,AIRPORT,,CMZ
,CNA,AIRPORT,,CNA
,CNB,AIRPORT,,CNB
,CNC,AIRPORT,,CNC
,CND,AIRPORT,,CND
,CNE,AIRPORT,,CNE
,CNF,AIRPORT,,BHZ
,CNG,AIRPORT,,CNG
,CNH,AIRPORT,,CNH
,CNI,AIRPORT,,CNI
,CNJ,AIRPORT,,CNJ
,CNK,AIRPORT,,CNK
,CNL,AIRPORT,,CNL
,CNM,AIRPORT,,CNM
,CNO,AIRPORT,,CNO
,CNP,AIRPORT,,CNP
,CNQ,AIRPORT,,CNQ
,CNR,AIRPORT,,CNR
,CNS,AIRPORT,,CNS
,CNT,AIRPORT,,CNT
,CNU,AIRPORT,,CNU
,CNV,AIRPORT,,CNV
,CNW,AIRPORT,,ACT
,CNX,AIRPORT,,CNX
,CNY,AIRPORT,,CNY
,CNZ,AIRPORT,,CNZ
,COA,AIRPORT,,COA
,COB,AIRPORT,,COB
,COC,AIRPORT,,COC
,COD,AIRPORT,,COD
,COE,AIRPORT,,COE
,COF,AIRPORT,,COI
,COG,AIRPORT,,COG
,COH,AIRPORT,,COH
,COI,AIRPORT,,COI
,COJ,AIRPORT,,COJ
,COK,AIRPORT,,COK
,COL,AIRPORT,,COL
,COM,AIRPORT,,COM
,CON,AIRPORT,,CON
,COO,AIRPORT,,COO
,COP,AIRPORT,,COP
,COQ,AIRPORT,,COQ
,COR,AIRPORT,,COR
,COS,AIRPORT,,COS
,COT,AIRPORT,,COT
,COU,AIRPORT,,COU
,COV,AIRPORT,,COV
,COW,AIRPORT,,COW
,COX,AIRPORT,,COX
,COY,AIRPORT,,COY
,COZ,AIRPORT,,COZ
,CPA,AIRPORT,,CPA
,CPB,AIRPORT,,CPB
,CPC,AIRPORT,,CPC
,CPD,AIRPORT,,CPD
,CPE,AIRPORT,,CPE
,CPF,AIRPORT,,CPF
,CPG,AIRPORT,,CPG
,CPH,AIRPORT,,CPH
,CPI,AIRPORT,,CPI
,CPL,AIRPORT,,CPL
,CPM,AIRPORT,,CPM
,CPN,AIRPORT,,CPN
,CPO,AIRPORT,,CPO
,CPQ,AIRPORT,,CPQ
,CPR,AIRPORT,,CPR
,CPS,AIRPORT,,STL
,CPT,AIRPORT,,CPT
,CPU,AIRPORT,,CPU
,CPV,AIRPORT,,CPV
,CPX,AIRPORT,,CPX
,CQA,AIRPORT,,CQA
,CQD,AIRPORT,,CQD
,CQF,AIRPORT,,CQF
,CQM,AIRPORT,,CQM
,CQP,AIRPORT,,CQP
,CQS,AIRPORT,,CQS
,CQT,AIRPORT,,CQT
,CRA,AIRPORT,,CRA
,CRB,AIRPORT,,CRB
,CRC,AIRPORT,,CRC
,CRD,AIRPORT,,CRD
,CRE,AIRPORT,,MYR
,CRF,AIRPORT,,CRF
,CRG,AIRPORT,,JAX
,CRH,AIRPORT,,CRH
,CRI,AIRPORT,,CRI
,CRJ,AIRPORT,,CRJ
,CRK,AIRPORT,,NCP
,CRL,AIRPORT,,BRU
,CRM,AIRPORT,,CRM
,CRO,AIRPORT,,CRO
,CRP,AIRPORT,,CRP
,CRQ,AIRPORT,,CRQ
,CRR,AIRPORT,,CRR
,CRS,AIRPORT,,CRS
,CRT,AIRPORT,,CRT
,CRU,AIRPORT,,CRU
,CRV,AIRPORT,,CRV
,CRW,AIRPORT,,CRW
,CRX,AIRPORT,,CRX
,CRY,AIRPORT,,CRY
,CRZ,AIRPORT,,CRZ
,CSA,AIRPORT,,CSA
,CSB,AIRPORT,,CSB
,CSC,AIRPORT,,CSC
,CSD,AIRPORT,,CSD
,CSE,AIRPORT,,CSE
,CSF,AIRPORT,,CSF
,CSH,AIRPORT,,CSH
,CSI,AIRPORT,,CSI
,CSJ,AIRPORT,,CSJ
,CSK,AIRPORT,,CSK
,CSL,AIRPORT,,CSL
,CSM,AIRPORT,,CSM
,CSN,AIRPORT,,CSN
,CSO,AIRPORT,,CSO
,CSP,AIRPORT,,CSP
,CSQ,AIRPORT,,CSQ
,CSR,AIRPORT,,CSR
,CSS,AIRPORT,,CSS
,CST,AIRPORT,,CST
,CSU,AIRPORT,,CSU
,CSV,AIRPORT,,CSV
,CSW,AIRPORT,,CSW
,CSX,AIRPORT,,CSX
,CSY,AIRPORT,,CSY
,CSZ,AIRPORT,,CSZ
,CTA,AIRPORT,,CTA
,CTB,AIRPORT,,CTB
,CTC,AIRPORT,,CTC
,CTD,AIRPORT,,CTD
,CTE,AIRPORT,,CTE
,CTF,AIRPORT,,CTF
,CTG,AIRPORT,,CTG
,CTH,AIRPORT,,CTH
,CTI,AIRPORT,,CTI
,CTK,AIRPORT,,CTK
,CTL,AIRPORT,,CTL
,CTM,AIRPORT,,CTM
,CTN,AIRPORT,,CTN
,CTO,AIRPORT,,CTO
,CTP,AIRPORT,,CTP
,CTQ,AIRPORT,,CTQ
,CTR,AIRPORT,,CTR
,CTS,AIRPORT,,SPK
,CTT,AIRPORT,,CTT
,CTU,AIRPORT,,CTU
,CTW,AIRPORT,,CTW
,CTX,AIRPORT,,CTX
,CTY,AIRPORT,,CTY
,CTZ,AIRPORT,,CTZ
,CUA,AIRPORT,,CUA
,CUB,AIRPORT,,CAE
,CUC,AIRPORT,,CUC
,CUD,AIRPORT,,CUD
,CUE,AIRPORT,,CUE
,CUF,AIRPORT,,CUF
,CUG,AIRPORT,,CUG
,CUH,AIRPORT,,CUH
,CUI,AIRPORT,,CUI
,CUJ,AIRPORT,,CUJ
,CUK,AIRPORT,,CUK
,CUL,AIRPORT,,CUL
,CUM,AIRPORT,,CUM
,CUN,AIRPORT,,CUN
,CUO,AIRPORT,,CUO
,CUP,AIRPORT,,CUP
,CUQ,AIRPORT,,CUQ
,CUR,AIRPORT,,CUR
,CUS,AIRPORT,,CUS
,CUT,AIRPORT,,CUT
,CUU,AIRPORT,,CUU
,CUV,AIRPORT,,CUV
,CUW,AIRPORT,,CUW
,CUX,AIRPORT,,CRP
,CUY,AIRPORT,,CUY
,CUZ,AIRPORT,,CUZ
,CVA,AIRPORT,,PIT
,CVB,AIRPORT,,CVB
,CVC,AIRPORT,,CVC
